search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions_lower,impressions_upper,spend_lower,spend_upper,currency,page_likes,snapshot_url,collected_at
Adidas Indonesia,1276804107712133,Padeltop Indonesia,536741142855548,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1774594800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
diskon,920505493951475,Parenting ala Bunda Aisah,616160768247827,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1773385200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Zara,1365305741911597,Parfum Mewah,106492442508028,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1765440000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Zara,882916900838755,Parfum Mewah,106492442508028,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1765353600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
H&M Indonesia,924267071817567,Partai Solidaritas Indonesia,320858334728047,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1639555200,1639900800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
flash sale,2297902407318427,Particle,2210629519004036,INACTIVE,"FACEBOOK, INSTAGRAM, THREADS",N/A,N/A,N/A,N/A,N/A,1763971200,1764748800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,843737938010980,PatPat,370635676455673,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1761634800,1764057600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,801705682260510,PatPat,370635676455673,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1758438000,1761721200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,24868568769444723,PatPat,370635676455673,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1758438000,1763971200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Adidas Indonesia,2188264465335594,Pedalpadel.id,705776589289353,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1775113200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
flash sale,2608604486191771,Pelvini,563658136830789,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1771574400,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Nike Indonesia,787391375745355,Pemulihan Lebih Baik,100359258525418,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1663225200,1663225200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
H&M Indonesia,918436307558020,Penulis Pustaka,133205546544841,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP",N/A,N/A,N/A,N/A,N/A,1774422000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
Zara,1331862025271696,Perfect Corset NY,107452978803780,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1761116400,1765180800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
diskon,623715713967203,Pintu Baja Fortress,320780068550292,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1742886000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1285580459242884,Pintu Baja Fortress,320780068550292,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1730185200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,405749865743137,Pintu Baja Fortress,320780068550292,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1713855600,1761634800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,348275788245679,Pintu Baja Fortress,320780068550292,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK",N/A,N/A,N/A,N/A,N/A,1713250800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Puma,1464064322169644,Planeta Sport,134402416632442,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1772179200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1977667729827026,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1771401600,1772265600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,782535724339998,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1771228800,1771488000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1059391239711083,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1769673600,1771228800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1641698490577142,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1765526400,1769760000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1375611293948521,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1764316800,1764576000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,808763548553232,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1760511600,1762329600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,660509133762064,Planeta Sport,134402416632442,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1759215600,1760511600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
flash sale,697160959311018,PluginTheme.net,102158632893483,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1742194800,1751266800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Nike Indonesia,1613488709925965,Poiuthrift.com,117427228131768,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1775113200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,2062117091253790,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1769932800,1770019200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1418365149680251,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1769673600,1769846400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,884236444316825,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1769587200,1769760000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1519836915789183,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1768809600,1768896000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,25690269210585341,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1768377600,1768550400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,734772412641481,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1768291200,1768377600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1876024226611369,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1768032000,1768204800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,3060174754161409,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1767686400,1768032000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,895611286281191,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1767600000,1767686400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,2656410854736913,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1767600000,1767686400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1356536602362789,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1767340800,1767513600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,751759534252815,Poiuthrift.com,117427228131768,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1753513200,1753513200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,495954345853398,Populis,104622532469179,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671264000,1672041600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1457246404767417,Populis,104622532469179,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671264000,1672128000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1311404143034778,Populis,104622532469179,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671264000,1672128000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,490380363235235,Populis,104622532469179,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1671177600,1672560000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,663494782124688,Populis,104622532469179,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1671177600,1672214400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,669367638167838,Populis,104622532469179,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1671177600,1671955200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Zara,615768614479343,Porphyry Tendahal,392989383898429,INACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER",N/A,N/A,N/A,N/A,N/A,1753254000,1753513200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
H&M Indonesia,333526559528247,Prabowo Subianto,23383061178,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1703232000,1703491200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1685650541906479,Prabowo Subianto,23383061178,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1686639600,1687071600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
Nike Indonesia,613772047751043,Prediksi Politik,275398912316310,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1749452400,1749538800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Puma,24311075758588122,Premier League,220832481274508,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1759129200,1761202800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,1955746425025147,Prime Circle Agency,1017727554752234,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1772956800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
Puma,872623478888895,Prime Circle Agency,1017727554752234,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1770796800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
H&M Indonesia,1375224289752115,Prof Sutarto Center,101045122003661,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1684825200,1685343600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,756999795745392,Project Syndicate,29056789480,INACTIVE,"FACEBOOK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1663138800,1665730800,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 05:05:05
Adidas Indonesia,1267343281980317,Projmx Jersey Apparel,107153055752407,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP",N/A,N/A,N/A,N/A,N/A,1770019200,1774940400,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,1931011207830935,Projmx Jersey Apparel,107153055752407,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP",N/A,N/A,N/A,N/A,N/A,1768032000,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:59
H&M Indonesia,1272883218064023,Protoflex Indonesia,107401591083058,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1772179200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
flash sale,1965241384027205,Pt Indo Teknik,418752041321695,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1770883200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,881425740235569,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1701590400,1705305600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1496020451195408,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1700553600,1705305600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1005178850716035,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1700553600,1705305600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1297424810956437,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1700553600,1705305600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,306012018929984,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1700035200,1705305600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1746905015750951,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1698735600,1705392000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,845607663927997,Pusat Grosir,108645868960696,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1698735600,1705305600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1984455689148593,RATA,2315937451803401,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, WHATSAPP, THREADS",N/A,N/A,N/A,N/A,N/A,1773298800,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1523749845581182,RATA,2315937451803401,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1766995200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,25316411528027596,RATA,2315937451803401,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1765872000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
Nike Indonesia,1109585594722424,Raceworks.id,467280266468001,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1759906800,1760425200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 04:59:04
Adidas Indonesia,2401448416933879,Rahasia PAKAR,110211742015339,INACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1767945600,1768032000,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:59
H&M Indonesia,8898664570193067,Rajawali Biru,218378290700,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1732608000,1732780800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
H&M Indonesia,1456714928524868,Rajawali Biru,218378290700,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1732608000,1732780800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
Adidas Indonesia,390424120144059,Rajiva Rendy Baskoro,205907613568881,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1704268800,1704355200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:59
flash sale,2080010322411851,Raphael Oliver,133552606725558,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1738656000,1744095600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1628260838532499,Rasacafe,913518088504144,ACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1769155200,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
diskon,784465227285939,Ray Cláyn,111739693649553,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1756623600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,798452396030739,Ray Cláyn,111739693649553,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",N/A,N/A,N/A,N/A,N/A,1756537200,1775026800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
diskon,1641597653140192,Ray Cláyn,111739693649553,ACTIVE,"FACEBOOK, INSTAGRAM",N/A,N/A,N/A,N/A,N/A,1745391600,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:07:56
flash sale,553230937088502,ReMar for NCLEX,173474716031854,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1741507200,1751785200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
H&M Indonesia,2028465491290522,Reading-06,673487632506670,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",N/A,N/A,N/A,N/A,N/A,1751526000,1751698800,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:05:05
Nike Indonesia,1123969234958591,Readktif,101428652793656,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1671264000,1672905600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,867940541320298,Readktif,101428652793656,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1671264000,1671955200,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,1138280863472109,Readktif,101428652793656,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1671264000,1673596800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,5624541170963746,Readktif,101428652793656,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671177600,1672041600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,454909480163308,Readktif,101428652793656,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671177600,1672041600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,667942394791370,Readktif,101428652793656,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1671177600,1672041600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Adidas Indonesia,1453637538176963,Rebellion official Club,377429599306620,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1587625200,1587884400,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:59
Adidas Indonesia,2870459489703116,Rebellion official Club,377429599306620,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1584428400,1585033200,N/A,N/A,N/A,N/A,N/A,USD,N/A,N/A,2026-04-03 04:59:59
Zara,1446310743695708,ReelsGo Chill Time At Night En,935586536313147,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1773126000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Zara,923704353593758,ReelsGo Chill Time At Night En,935586536313147,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1773126000,1775113200,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:04:01
Nike Indonesia,863249448823335,Relawan Drajat Bakti Purnama,125412333991583,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1706688000,1706860800,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,382326387723843,Relawan Drajat Bakti Purnama,125412333991583,INACTIVE,INSTAGRAM,N/A,N/A,N/A,N/A,N/A,1706688000,1706774400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Puma,4103770283188061,Reliquias con historia,611671938686596,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1750402800,1754550000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:00:58
flash sale,1477588913409437,Revive Essential Oils,2145562355461483,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1750316400,1752735600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1044963931075181,Revive Essential Oils,2145562355461483,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1750316400,1752735600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
flash sale,1040014348234501,Revive Essential Oils,2145562355461483,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,N/A,N/A,N/A,1750316400,1752735600,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,2026-04-03 05:06:20
Nike Indonesia,2052955058395919,Ricky Marolly,112813298281806,INACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER",N/A,N/A,N/A,N/A,N/A,1700553600,1700640000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,694778021278645,Rofik Hananto,378126398964734,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1589094000,1589094000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
Nike Indonesia,941141699676481,Rofik Hananto,378126398964734,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1588748400,1589094000,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:04
H&M Indonesia,123259447179698,Rohmat Marzuki - DPRD Provinsi Jawa Tengah - Partai Gerindra,338740510222539,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1677657600,1678262400,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 05:05:05
Adidas Indonesia,3372434383037734,Rohmat Marzuki - DPRD Provinsi Jawa Tengah - Partai Gerindra,338740510222539,INACTIVE,FACEBOOK,N/A,N/A,N/A,N/A,N/A,1676188800,1676793600,N/A,N/A,N/A,N/A,N/A,IDR,N/A,N/A,2026-04-03 04:59:59
