search_term,ad_id,page_name,page_id,status,platforms,display_format,ad_title,ad_copy_preview,caption,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,page_likes,collation_count,categories,targeted_countries,page_profile_url,collected_at
diskon,782963031030047,Lambung Ceria dr Zaidul Akbar - Asli,567712329752893,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",VIDEO,Ribuan Orang Sudah Terbukti Normal Lagi 👉,"🚨 Lambung Kronis Jangan Disepelekan!
Dari gejala ringan seperti mual, dada panas, batuk kering → bisa jadi masalah serius:
➡️ GERD menahun
➡️ Kanker kerongkongan
➡️ BAB berd*rah
💚 Untungnya ada solusi",zaherba.id,Learn more,https://zaherba.id/Lambung-Kronis-Sembuh,2025-10-07,2026-04-01,176,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,5116.0,3.0,UNKNOWN,,https://www.facebook.com/61572468479153/,2026-04-02 20:11:56
diskon,24797417799886500,Lambung Ceria dr Zaidul Akbar - Asli,567712329752893,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",VIDEO,Ribuan Orang Sudah Terbukti Normal Lagi 👉,"🚨 Lambung Kronis Jangan Disepelekan!
Dari gejala ringan seperti mual, dada panas, batuk kering → bisa jadi masalah serius:
➡️ GERD menahun
➡️ Kanker kerongkongan
➡️ BAB berd*rah
💚 Untungnya ada solusi",zaherba.id,Learn more,https://zaherba.id/Lambung-Kronis-Sembuh,2025-10-07,2026-04-01,176,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,5116.0,3.0,UNKNOWN,,https://www.facebook.com/61572468479153/,2026-04-02 20:11:56
flash sale,1223697622472757,Layne Norton,54121287974,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},"Most nutrition education is built on opinions.

This certification is built on evidence.

If you coach nutrition, you should understand the biology behind fat loss, muscle gain, and metabolism — not j",cleanhealth.edu.au,Learn more,https://cleanhealth.edu.au/sp/bio-flash-sale/,2026-01-29,2026-04-02,62,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,188591.0,5.0,UNKNOWN,,https://www.facebook.com/LayneNorton/,2026-04-02 20:11:31
Puma,1982042042544758,Les Chiffonniers d'Eureka Fripe,1248256678578103,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,N/A,"‼️NEW TRACK JACKET.
Available in our wharehouse, the best selection for your shop. 

Let’s check what we found here 🤯
Do you want it ? 

24h shipping worldwide 🌎

CONTACT US FOR MORE INFORMATIONS ⬇️

",www.instagram.com,Send message,https://www.instagram.com/,2025-09-26,2025-09-29,3,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,5223.0,1.0,UNKNOWN,,https://www.facebook.com/EurekaFripe/,2026-04-02 20:09:46
H&M Indonesia,818177571095368,Ligue 1 McDonald's,128876393864352,INACTIVE,FACEBOOK,IMAGE,Ligue 1 McDonald's,Ousmane Dembélé’s special Ballon d’Or boots 🌕😍,facebook.com,Like Page,https://www.facebook.com/128876393864352,2025-11-13,2025-11-29,16,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,18210206.0,1.0,UNKNOWN,,https://www.facebook.com/Ligue1/,2026-04-02 20:11:07
H&M Indonesia,729950783420223,MINISO,1765633470373416,INACTIVE,"FACEBOOK, INSTAGRAM",CAROUSEL,MINISO,MINISO,instagram.com,Visit Instagram profile,http://instagram.com/miniso.official,2026-02-05,2026-02-25,20,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,6093710.0,2.0,UNKNOWN,,https://www.facebook.com/miniso/,2026-04-02 20:11:07
flash sale,1835681823812342,Madu Vitagerd Herbal,181295975069146,ACTIVE,"FACEBOOK, INSTAGRAM",IMAGE,BISA BAYAR DIRUMAH + GRATIS ONGKIR,"FLASH SALE MADU VITAGERD BULAN SYAWAL❗❗

✅ Gratis Ongkir
✅ Diskon 25% 
✅ 100% Halal Dan Aman
✅ Terdaftar Resmi BPOM RI
✅ Kandungan Bahan-bahan Herbal Alami
✅ Bisa Bayar Di Tempat (COD)
✅Tanpa Efek sam",pertiwiherba.com,Order now,https://pertiwiherba.com/hardselling-asam-lambung,2026-03-06,2026-04-01,25,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1575.0,1.0,UNKNOWN,,https://www.facebook.com/61554512342058/,2026-04-02 20:11:31
Puma,1168011674588264,Manchester City,208411345454,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Get 50% off all 'Definitely City' kits ⚽  
Show your true colors with 50% off all 'Definitely City' kits! 🩵 #mancity | Get 50% off all 'Definitely City' kits ⚽  
Show your true colors with 50% off all",shop.mancity.com,Shop now,https://shop.mancity.com/en/definitely-city-collection/,2025-04-04,2025-04-26,22,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,58166596.0,2.0,UNKNOWN,,https://www.facebook.com/mancity/,2026-04-02 20:09:46
Puma,1239907310825806,Manchester City,208411345454,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Get 50% off the whole 'Definitely City' collection ⚽  
Show your true colors with 50% off the whole 'Definitely City' collection! 🩵 #mancity | Get 50% off the whole 'Definitely City' collection ⚽  
Sh",shop.mancity.com,Shop now,https://shop.mancity.com/en/definitely-city-collection/,2025-04-04,2025-04-17,13,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,58166598.0,4.0,UNKNOWN,,https://www.facebook.com/mancity/,2026-04-02 20:09:46
Puma,1188470155995313,Manchester City,208411345454,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Get 50% off the whole 'Definitely City' collection ⚽  
Show your true colors with 50% off the whole 'Definitely City' collection! 🩵 #mancity | Get 50% off the whole 'Definitely City' collection ⚽  
Sh",shop.mancity.com,Shop now,https://shop.mancity.com/en/definitely-city-collection/,2025-04-04,2025-04-17,13,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,58166598.0,4.0,UNKNOWN,,https://www.facebook.com/mancity/,2026-04-02 20:09:46
Puma,1709603836289201,Manchester City,208411345454,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Get 40% off all 'Definitely City' kits ⚽  
Show your true colors with 40% off all 'Definitely City' kits! 🩵 #mancity | Get 40% off all 'Definitely City' kits ⚽  
Show your true colors with 40% off all",shop.mancity.com,Shop now,https://shop.mancity.com/en/definitely-city-collection/,2025-02-09,2025-04-05,54,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,58166595.0,1.0,UNKNOWN,,https://www.facebook.com/mancity/,2026-04-02 20:09:46
Puma,995504319148845,Manchester City,208411345454,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",DCO,{{product.name}},"Get 40% off the whole 'Definitely City' collection ⚽  
Show your true colors with 40% off the whole 'Definitely City' collection! 🩵 #mancity | Get 40% off the whole 'Definitely City' collection ⚽  
Sh",shop.mancity.com,Shop now,https://shop.mancity.com/en/definitely-city-collection/,2025-02-09,2025-04-04,53,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,58166598.0,1.0,UNKNOWN,,https://www.facebook.com/mancity/,2026-04-02 20:09:46
diskon,684420121320705,Media Belajar B.Inggris No.1,573694423309134,ACTIVE,INSTAGRAM,DCO,N/A,"Mahir Bahasa Inggris Hanya ✨1000an✨ per hari 
Hanya di Kelas Online Mahir Bahasa Inggris kamu bisa belajar bahasa inggris dengan murah dan mudah

Untuk informasi dan pendaftaran Klik link di bawah ini",englishnesia.id,Learn more,https://www.englishnesia.id/,2025-08-19,2026-04-02,226,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,194826.0,1.0,UNKNOWN,,https://www.facebook.com/englishnesia.id/,2026-04-02 20:11:56
flash sale,996806192370389,Mondoware Plastics ,127347340461182,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",CAROUSEL,Mondoware Plastics ,The Basic (S1) | The Basic (S1) | The Basic (S1),https://shopee.co.id/universal-link/product/783052...,Shop now,https://shopee.co.id/universal-link/product/783052945/26823383713/?deep_and_web=1&smtt=9&utm_campaign=s783052945_ss_id_fb03_promolaunchingprodukbaru&utm_content=promolaunchingprodukbaru&utm_medium=seller&utm_source=facebook,2025-02-26,2026-01-30,338,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,7168.0,1.0,UNKNOWN,,https://www.facebook.com/61550978741813/,2026-04-02 20:11:31
H&M Indonesia,2027496161145443,Morbidelli,103146132581073,INACTIVE,INSTAGRAM,IMAGE,N/A,"T502X comes adventure-ready from the factory. 47 hp, 494cc parallel-twin, and the tech you need to conquer any trail:

7-inch vertical TFT with GPS & TPMS.

Long-travel suspension & Pirelli Tubeless t",instagram.com,Visit Instagram profile,http://instagram.com/morbidelliglobal,2026-03-04,2026-03-19,14,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,41958.0,2.0,UNKNOWN,,https://www.facebook.com/Morbidelliglobal/,2026-04-02 20:11:07
Adidas Indonesia,643886380404032,"Mustaat Saman, S.Hut",288913648589280,INACTIVE,FACEBOOK,MULTI_IMAGES,N/A,"NPCI Kalbar melaksanakan rangkaian kegiatan
1. Launching galeri  
2. Screaning atlet disabilitas
3. Turnamen catur tuna netra, tuna daksa dan tuna rungu
4. Demonstrasi cabang olahraga panahan, angkat ",N/A,Send WhatsApp message,N/A,2022-09-16,2022-09-18,2,15K-20K,N/A,N/A,IDR,1403.0,2.0,POLITICAL,,https://www.facebook.com/karyabangmus/,2026-04-02 20:09:23
flash sale,2131965224209644,MySkill.id,102788092090080,ACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER",IMAGE,Promo eLearning 6 Bulan,"FLASH SALE: Upgrade Skill 6 Bulan cuma Rp 35ribu 🔥

Tag teman kamu lalu pakai voucher NEWLEARN6 untuk dapat diskon 65% hari ini.

🚀  Upgrade skill bareng praktisi dari Shopee, Gojek, Astra dan banyak ",myskill.id,Learn more,https://myskill.id/e-learning?utm_source=facebook&utm_medium=CPCONV&utm_campaign=eLearning_AlwaysOn,2026-01-05,2026-04-02,86,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,16203.0,1.0,UNKNOWN,,https://www.facebook.com/Myskill.id/,2026-04-02 20:11:31
Zara,723421590561094,NS-AJ-zw,556042390933543,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Mountain-Born: Aiden Storm's Search for Parents and Power,Mountain-Born: Aiden Storm's Search for Parents and Power,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wROnlh-d7hB.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2011268706505916417&af_sub2=0,2026-01-13,2026-01-20,7,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,43841.0,6.0,UNKNOWN,,https://www.facebook.com/61574150139049/,2026-04-02 20:10:42
Zara,875832535347395,NS-PpZ-2,510234255516411,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Worthless No More: Unleashing Aiden Storm to Protect His Own,Worthless No More: Unleashing Aiden Storm to Protect His Own,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wR_6GxjTGYd.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2017161217648988161&af_sub2=0,2026-01-30,2026-02-22,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,47376.0,1.0,UNKNOWN,,https://www.facebook.com/61574100741079/,2026-04-02 20:10:42
Zara,25356545667332064,NS-Zs-03,924628760735357,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Download Netshort to watch more episodes,Download Netshort to watch more episodes,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRJsbP9SYL1.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2003378834176421889&af_sub2=0,2025-12-23,2026-04-02,99,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,4119.0,1.0,UNKNOWN,,https://www.facebook.com/61585558079698/,2026-04-02 20:10:42
Zara,25824588087174037,NS-ppz-10,640349952487193,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,"Storm Descends: Aiden's Search, Zara's Rescue, and Damon's Cruel Verdict","Storm Descends: Aiden's Search, Zara's Rescue, and Damon's Cruel Verdict",fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wS0hkMiSKNe.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2017812350980804610&af_sub2=0,2026-01-31,2026-02-05,5,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,73803.0,2.0,UNKNOWN,,https://www.facebook.com/61574618214219/,2026-04-02 20:10:42
Zara,729963463511786,NS-ppz-14,606271805903072,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,"OMG! The ""butcher"" Son Is the Family Savior!","OMG! The ""butcher"" Son Is the Family Savior!",fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wR7TbAofiF_.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2007710861351456770&af_sub2=0,2026-01-04,2026-01-08,4,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,40122.0,11.0,UNKNOWN,,https://www.facebook.com/61574628715932/,2026-04-02 20:10:42
H&M Indonesia,1006881350797958,Neon love Theme Park,103814202350265,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Super hot keyboard stickers app,"Neon Love Theme is a FREE and personalized emoji keyboard app for android, latest and stylish keyboard helps you change your typing style and beautify your input experience!",play.google.com,Install now,http://play.google.com/store/apps/details?id=com.ikeyboard.theme.neon.love,2024-05-21,2025-06-20,395,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,64417.0,1.0,UNKNOWN,,https://www.facebook.com/100083087594451/,2026-04-02 20:11:07
Zara,1212161730874386,NetShort-YXB-KLD,540552729146025,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Download Netshort to watch more episodes,Download Netshort to watch more episodes,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRQqkuo272M.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2012789773999550466&af_sub2=0,2026-01-18,2026-03-10,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,35755.0,1.0,UNKNOWN,,https://www.facebook.com/61573198047260/,2026-04-02 20:10:42
Zara,4307942666141812,NetShort-YXB-KLD,540552729146025,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Download Netshort to watch more episodes,Download Netshort to watch more episodes,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRQqCmCf7r0.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2012790557944328194&af_sub2=0,2026-01-18,2026-03-10,50,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,35755.0,1.0,UNKNOWN,,https://www.facebook.com/61573198047260/,2026-04-02 20:10:42
H&M Indonesia,853926750898827,Netflix Games,151195074745121,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},Brainteasers based on your favourite Netflix worlds. Play with or without a membership. | Brainteasers based on your favourite Netflix worlds. Play with or without a membership.,itunes.apple.com,Play game,http://itunes.apple.com/app/id6742752351,2025-12-23,2026-01-01,9,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,5327.0,1.0,UNKNOWN,,https://www.facebook.com/NetflixGames/,2026-04-02 20:11:07
Zara,1551885326031864,Netshort -DP3,492103327330462,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Storm Descends: Aiden's Hunt for Blood and Belonging,Storm Descends: Aiden's Hunt for Blood and Belonging,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRQcf9LssPk.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2012720615823781889&af_sub2=0,2026-01-17,2026-01-21,4,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,67335.0,26.0,UNKNOWN,,https://www.facebook.com/61572134176394/,2026-04-02 20:10:42
Zara,2254868448375239,Netshort -DP3,492103327330462,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Bloodlines Awakened,Bloodlines Awakened,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wRmMBwyxdwO.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2009806651567439873&af_sub2=0,2026-01-09,2026-01-13,4,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,67335.0,2.0,UNKNOWN,,https://www.facebook.com/61572134176394/,2026-04-02 20:10:42
H&M Indonesia,1287876119435172,NextSmartShip,109061507155592,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",VIDEO,N/A,"How Long Does Direct Shipping from China Take?✈️

📦 US: 7-10 business days�
📦 UK: 4-10 business days�
📦 EU: 5-10 business days�
📦 Australia: 6-10 business days�
📦 Canada: 5-10 business days

Learn how",www.nextsmartship.com,Learn more,https://www.nextsmartship.com/?utm_source=facebook&utm_medium=cpc&utm_campaign=0623-china-us-world-shipping-time-post&utm_content=cn-us-world-time-post,2025-06-23,2025-10-01,100,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,24864.0,4.0,UNKNOWN,,https://www.facebook.com/nextsmartship/,2026-04-02 20:11:07
H&M Indonesia,2314647332262722,NextSmartShip,109061507155592,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",VIDEO,N/A,"Shipping from China to your clients’ doorstep in other major markets can be as fast as 5 days! 📦

Learn more about shipping From China to at: https://bit.ly/3H8tuqw

#tariffs #logistics #ecommerce #so",www.nextsmartship.com,Learn more,https://www.nextsmartship.com/?utm_source=facebook&utm_medium=cpc&utm_campaign=0623-china-world-shipping-time-post&utm_content=cn-world-time-post,2025-06-23,2025-10-01,100,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,24864.0,3.0,UNKNOWN,,https://www.facebook.com/nextsmartship/,2026-04-02 20:11:07
Zara,1641574350346397,Ns-Owl-04,935770922958411,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Free! Free! Free! All completed! High-scoring short dramas,Free! Free! Free! All completed! High-scoring short dramas,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wS4DiSrfvwP.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2026856486029754369&af_sub2=0,2026-02-25,2026-03-11,13,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,8799.0,2.0,UNKNOWN,,https://www.facebook.com/61587306096184/,2026-04-02 20:10:42
Zara,773586769152318,Ns-Owl-04,935770922958411,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Free! Free! Free! All completed! High-scoring short dramas,Free! Free! Free! All completed! High-scoring short dramas,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wS4DiSrfvwP.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2026856486029754369&af_sub2=0,2026-02-25,2026-03-11,13,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,8799.0,2.0,UNKNOWN,,https://www.facebook.com/61587306096184/,2026-04-02 20:10:42
Zara,1895732087703986,Ns-YXB-ST,552981401237268,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,Continue watching,Continue watching,fb.netshort.com,Watch more,https://fb.netshort.com/netshort-h5-landing-page/wR4oCIXl9kU.html?pid=metaweb_int&c={{campaign.name}}&af_c_id={{campaign.id}}&af_adset={{adset.name}}&af_adset_id={{adset.id}}&af_ad={{ad.name}}&af_ad_id={{ad.id}}&af_channel={{placement}}&af_siteid={{site_source_name}}&af_force_deeplink=true&type=1&link_id=2008739930782269441&af_sub2=0,2026-01-06,2026-01-31,25,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,46266.0,18.0,UNKNOWN,,https://www.facebook.com/61573272540075/,2026-04-02 20:10:42
