search_term,ad_id,page_id,page_name,page_category,page_verified,ig_username,ig_followers,page_likes,status,platforms,display_format,ad_title,ad_copy_preview,cta_text,link_url,start_date,stop_date,total_active_days,impressions,spend_lower,spend_upper,currency,eu_reach,gender_audience,age_audience,categories,targeted_countries,total_ads_found,ad_library_url,page_profile_url,collected_at
flash sale,'3736589119811233,'2268676000033710,Focallure Beauty Indonesia,"Beauty, cosmetic & personal care",NOT_VERIFIED,focallurebeautyid,278682,24814,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, THREADS",IMAGE,Penawaran Waktu Terbatas>>>,"🔥 𝐅𝐋𝐀𝐒𝐇 𝐒𝐀𝐋𝐄🔥
⏰ Price drop only for limited hours
🎟️ Voucher Rp8K / Rp15K
💝 Free gifts included
⚡ Stok cepat habis — grab now!",Shop now,https://fb.com/canvas_doc/1425228679321707,2025-12-31,2026-04-02,92,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=3736589119811233,https://www.facebook.com/focallurebeautyid/,2026-04-03 05:34:47
Adidas Indonesia,'938894375452165,'104851465309589,Foot Locker Indonesia,Shopping & retail,NOT_VERIFIED,footlockerid,559746,16712,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DPA,Foot Locker Indonesia,"Cop more, save more.
Enjoy 30% off your second item, online & in-store.
Limited time only. Don’t miss out.

#FootLockerSingapore #TheHeartOfSneakers",Shop now,https://www.footlocker.id/promo/id/get-30-off-on-second-item.html,2026-04-02,2026-04-02,0,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,247,https://www.facebook.com/ads/library/?id=938894375452165,https://www.facebook.com/footlockerid/,2026-04-03 05:29:24
Adidas Indonesia,'3381932718633396,'104851465309589,Foot Locker Indonesia,Shopping & retail,NOT_VERIFIED,footlockerid,559746,16712,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,FRESH FITS. BIGGER SAVINGS.,"Double up and save 20%.
Triple up (or more) and save 30%.

On selected apparel. While it lasts. T&C Apply*
⁠
#FootLockerID #TheHeartofSneakers",Shop now,https://fb.com/canvas_doc/1655114795909760,2026-03-05,2026-04-02,28,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,247,https://www.facebook.com/ads/library/?id=3381932718633396,https://www.facebook.com/footlockerid/,2026-04-03 05:29:24
Zara,'3408672942621033,'676226655580565,Fredrick Nunez,Local business,NOT_VERIFIED,N/A,N/A,62,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",VIDEO,"I watched three episodes of the short drama, and the earnings have been credited to my account!","Watching short dramas is no longer just fun — now you can earn from it!
Open the app and binge countless mini-dramas with lightning-fast updates and fresh excitement every day.

🔸 Earn rewards for every episode you watch
🔸 Unlimited access — watch anytime, as much as you want
🔸 The more you watch, t",Watch more,http://play.google.com/store/apps/details?id=com.dramarush.bingeshort,2026-03-03,2026-03-15,12,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,1394,All,"{'min': 21, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=3408672942621033,https://www.facebook.com/61578227578569/,2026-04-03 05:32:42
Zara,'1391817342074171,'114812927056062,FreeNovel,Book,NOT_VERIFIED,N/A,N/A,25570,INACTIVE,"FACEBOOK, INSTAGRAM, MESSENGER, THREADS",VIDEO,Todos os capítulos gratuitos👉️👉️,"💥💥""Rachel, você realmente acha que pode se casar com Derek? Sou a verdadeira filha mais velha da família Watson. Você nunca saberá o que há nesta tigela de sopa. Mas garanto que você aproveitará sua noite de núpcias com antecedência!""
Mas antes que Rachel abrisse seus olhos, ela ouviu as palavras de",Learn more,https://m.freenovel.com/web2app/s_book_reader_self/29931446604/586409040425?pid=facebook&ndl_pid=facebook&ndl_campaign_id={{campaign.id}}&ndl_ad_id={{ad.id}}&ndl_adset_id={{adset.id}}&ndl_act_id=1286196129887473&ndl_book_id=141053&cpp={{cpp}}&lang=pt-pt,2025-07-02,2025-10-16,106,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,27535,Women,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1391817342074171,https://www.facebook.com/100063911178520/,2026-04-03 05:32:42
flash sale,'9946147348812272,'367834336410800,Freemir,Kitchen/cooking,NOT_VERIFIED,N/A,N/A,5127,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,🔥 Hanya 19 Pesanan! Dapat Subsidi Platform Rp80.000 + Garansi 1 Tahun! 🎁,"💖 ​Bunda Hemat 1 Jam Sehari dengan10 Fungsi Sekaligus!​​
🔹 SHOPEE COD BISA!👉freemir.qzz.io/1
✅ ​100% Lulus SNI LSPr-054​ (Cek Resmi di BSN.go.id)
🔥 ​Teknologi Rendah Gula 30%​​ (Laporan Lab BPOM No.054/2023)
⏱ ​20 Menit Matang​ - Lebih Cepat 10 Menit dari Panci Biasa!
🍛 ​1x Masak Hasilkan:​​ Opor Ay",Shop now,https://shopee.co.id/universal-link/product/161233109/26727085402/?deep_and_web=1&utm_campaign=s161233109_ss_id_fbca_efanbao-25606-b&utm_source=facebook-ca&utm_medium=seller&utm_content=efanbao-25606-b&smtt=9,2025-05-30,2026-04-02,307,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=9946147348812272,https://www.facebook.com/61561963405542/,2026-04-03 05:34:47
diskon,'648857684423010,'367834336410800,Freemir,Kitchen/cooking,NOT_VERIFIED,N/A,N/A,5127,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",VIDEO,"💥 Diskon Rp20,000 & 1 Alat Masak Gratis untuk 88 Pembeli Pertama! 🎉","Bunda, pernah gak sih kamu kesal karena wajan yang dipakai sering lengket dan susah dibersihkan? 😫 Tenang, Freemir hadir dengan wajan anti lengket yang praktis dan mudah digunakan!
Coba deh, goreng telur tanpa minyak, wajan kita tetap bersih, telur pun gak nempel. 🥚😋 Mau goreng ikan? Ikan gak akan n",Shop now,https://shopee.co.id/universal-link/product/161233109/24379113703?deep_and_web=1&utm_campaign=s161233109_ss_id_fbca_mi2er-43206&utm_source=facebook-ca&utm_medium=seller&utm_content=mi2er-43206&smtt=9,2025-04-02,2026-04-02,365,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=648857684423010,https://www.facebook.com/61561963405542/,2026-04-03 05:36:01
Puma,'2074034863361915,'612097515323861,Freereels: Your Short Stories,Episode,NOT_VERIFIED,N/A,N/A,398546,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,Download And Continue Watching,"Si Lin Siwang, mahirap na estudyante, ay kinilala ng mayamang pamilya. Hinarap ang panloloko at pagsabotahe, nanatiling nakatutok, nagkamit ng paninirahan sa kabisera, at nagtapos sa pinakamahusay na unibersidad.",Watch more,https://play.google.com/store/apps/details?id=com.dramawave.app&hl=en,2026-02-16,2026-02-25,9,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,3713,All,"{'min': 21, 'max': 65}",UNKNOWN,,12482,https://www.facebook.com/ads/library/?id=2074034863361915,https://www.facebook.com/61575111122066/,2026-04-03 05:30:23
diskon,'1149865503710062,'103025212425215,Fresh Vision Herbal Alami,Shopping & retail,NOT_VERIFIED,freshvisionherbal,12681,3612,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",VIDEO,Katarak! Jangan Dulu Operasi!!,"“Dokter bilang harus operasi katarak… tapi aku takut risikonya. Akhirnya coba Fresh Vision, dan ajaibnya baru 2 botol, dalam 2 minggu penglihatan membaik, buram dan silau berkurang drastis. Alhamdulillah nggak jadi operasi 🙏”

💚 Dapatkan Fresh Vision Original di keluargaherbal.com
🔥 Promo terbatas: ",Get offer,https://keluargaherbal.com/katarak/,2026-01-31,2026-04-02,61,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1149865503710062,https://www.facebook.com/100083057754709/,2026-04-03 05:36:01
diskon,'1583473429360306,'103025212425215,Fresh Vision Herbal Alami,Shopping & retail,NOT_VERIFIED,freshvisionherbal,12681,3612,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",VIDEO,COD+DAPAT HARGA DISKON ⭐⭐⭐⭐⭐ (4.9) Terjual 1JT Botol+,"⚠️ Lemak mata / pterygium jangan dianggap remeh!

Awalnya cuma silau dan buram…
Kalau dibiarkan bisa berujung operasi, padahal ada cara yang lebih alami dan aman.

✅ Fresh Vision — madu herbal untuk atasi keluhan lemak mata, katarak, dan gangguan penglihatan lainnya.
📉 Banyak yang sembuh dalam hitun",Order now,https://keluargaherbal.com/freshvision-ai,2026-01-23,2026-04-02,69,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1583473429360306,https://www.facebook.com/100083057754709/,2026-04-03 05:36:01
diskon,'1566179454427085,'110310525009995,Fresh Vision ID,Medical & health,NOT_VERIFIED,fresh_vision.id,1343,1261,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",VIDEO,COD+DAPAT HARGA DISKON ⭐⭐⭐⭐⭐ (4.9) Terjual 1JT Botol+,"KALAU MASIH NUNGGU HARGA TURUN, BERARTI MATA BELUM JADI PRIORITAS.

Karena hari ini Fresh Vision lagi buka promo.
Bukan nanti. Bukan minggu depan. Hari ini.

Mata buram, perih, cepat lelah, mulai muncul lemak mata —
tapi ditunda terus cuma karena mikir “nunggu lebih murah”.

Yang turun duluan biasan",Get offer,https://keluargaherbal.com/promo,2026-01-20,2026-04-02,72,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1566179454427085,https://www.facebook.com/100083067504074/,2026-04-03 05:36:01
flash sale,'1455756438878956,'112655281326183,Fundingpips,Personal blog,NOT_VERIFIED,N/A,N/A,25253,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Use Code : FP20  |  Get 20% OFF On All Evaluations,"⚡ Flash Sale Alert: 20% OFF On All Evaluations
Offer Valid For 24 Hours Only!

The Best 2-Step Evaluation is on Discount:

✅ Account starting at $26
✅ Loved by 1M+ traders
✅ Zero Reward Denial
✅ $150M+ Rewards Processed

Start your trading journey with us today!
👉 www.fundingpips.com",Learn more,http://fundingpips.com/,2025-08-25,2025-09-17,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,583119,All,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1455756438878956,https://www.facebook.com/Fundingpipsofficial/,2026-04-03 05:34:47
flash sale,'1311319260601580,'112655281326183,Fundingpips,Personal blog,NOT_VERIFIED,N/A,N/A,25253,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Use Code : FP20  |  Get 20% OFF On All Evaluations,"⚡ Flash Sale Alert: 20% OFF On All Evaluations
Offer Valid For 24 Hours Only!

FundingPips Zero is on Discount:

✅ Account starting at $55
✅ No Evaluation Needed
✅ Loved by 1M+ traders
✅ Zero Reward Denial
✅ $150M+ Rewards Processed

Start your trading journey with us today!
👉 www.fundingpips.com",Learn more,http://fundingpips.com/,2025-08-25,2025-09-17,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,117635,All,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1311319260601580,https://www.facebook.com/Fundingpipsofficial/,2026-04-03 05:34:47
flash sale,'1086110973591415,'112655281326183,Fundingpips,Personal blog,NOT_VERIFIED,N/A,N/A,N/A,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",N/A,N/A,"⚡ Flash Sale Alert: 20% OFF On All Evaluations
Offer Valid For 24 Hours Only!

Our 2-Step PRO is on Discount:

✅ Account starting at $23
✅ Loved by 1M+ traders
✅ Zero Reward Denial
✅ $150M+ Rewards Processed

Start your trading journey with us today!
👉 www.fundingpips.com",N/A,N/A,2025-08-25,2025-09-15,21,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,46847,All,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1086110973591415,https://www.facebook.com/Fundingpipsofficial/,2026-04-03 05:34:47
flash sale,'1820920795499620,'112655281326183,Fundingpips,Personal blog,NOT_VERIFIED,N/A,N/A,25253,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Use Code : FP20  |  Get 20% OFF On All Evaluations,"⚡ Flash Sale Alert: 20% OFF On All Evaluations
Offer Valid For 24 Hours Only!

Our 1-Step Evaluation is on Discount:

✅ Account starting at $47
✅ Loved by 1M+ traders
✅ Zero Reward Denial
✅ $150M+ Rewards Processed

Start your trading journey with us today!
👉 www.fundingpips.com",Learn more,http://fundingpips.com/,2025-08-25,2025-09-17,23,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,104273,All,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1820920795499620,https://www.facebook.com/Fundingpipsofficial/,2026-04-03 05:34:47
flash sale,'4302738343291052,'112655281326183,Fundingpips,Personal blog,NOT_VERIFIED,N/A,N/A,25253,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Use Code : FP20  |  Get 20% OFF On All Evaluations,"Flash Sale Alert: 20% OFF On All Evaluations
⚡ Offer Valid For 24 Hours Only!

Use Code: FP20

✅ Account starting at just $23
✅ $150M+ Rewards
✅ No Reward Denial
✅ 1M+ Traders

Start your trading journey with us today!
👉 www.fundingpips.com",Learn more,http://fundingpips.com/,2025-08-25,2025-09-18,24,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,39574,All,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=4302738343291052,https://www.facebook.com/Fundingpipsofficial/,2026-04-03 05:34:47
flash sale,'1869931396919991,'112655281326183,Fundingpips,Personal blog,NOT_VERIFIED,N/A,N/A,25253,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Use Code : FP20  |  Get 20% OFF On All Evaluations,"Flash Sale Alert: 20% OFF On All Evaluations
⚡ Offer Valid For 24 Hours Only!

Use Code: FP20

✅ Account starting at just $23
✅ $150M+ Rewards
✅ No Reward Denial
✅ 1M+ Traders

Start your trading journey with us today!
👉 www.fundingpips.com",Learn more,http://fundingpips.com/,2025-08-24,2025-09-17,24,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,102883,All,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1869931396919991,https://www.facebook.com/Fundingpipsofficial/,2026-04-03 05:34:47
H&M Indonesia,'1316663542421432,'107087892161368,G24 Golkar Sulut,Political Organization,NOT_VERIFIED,N/A,N/A,5020,INACTIVE,"FACEBOOK, INSTAGRAM",VIDEO,H.M SOEHARTO BAPAK PEMBANGUNAN INDONESIA PRESIDEN RI KE - 2,"H.M SOEHARTO BAPAK PEMBANGUNAN INDONESIA PRESIDEN RI KE - 2H.M SOEHARTO BAPAK PEMBANGUNAN INDONESIA PRESIDEN RI KE - 2

#golkar #golkarindonesia #golkar2024 #pembangunan #indonesia #sejarah #jogja #presiden #soeharto",N/A,N/A,2022-12-15,2022-12-28,13,150K-175K,N/A,N/A,IDR,N/A,N/A,N/A,POLITICAL,,50001,https://www.facebook.com/ads/library/?id=1316663542421432,https://www.facebook.com/beringinkuningsulut/,2026-04-03 05:33:39
flash sale,'2132782227206402,'106598234811340,GOTYU,Lingerie & Underwear Store,NOT_VERIFIED,gotyu.underwear,92470,1259,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",DCO,{{product.name}},{{product.brand}},Shop now,https://gotyu-underwear.com/discount/FB-FLASHSUMMERSALE,2025-07-06,2025-07-22,16,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,489739,All,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=2132782227206402,https://www.facebook.com/gotyu.underwear/,2026-04-03 05:34:47
flash sale,'719601164105800,'106598234811340,GOTYU,Lingerie & Underwear Store,NOT_VERIFIED,gotyu.underwear,92470,1259,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER, THREADS",IMAGE,Bis zu 60% automatisch am Checkout 👀,"FLASH SUMMER SALE BIS ZU 60 % RABATT AM CHECKOUT 

Lia N: """"Die BESTE Periodenunterwäsche!!! Toller Tragekomfort, auslaufsicher und super dünn - KEIN Windelgefühl & dazu noch super schön ❤️",Learn more,https://gotyu-underwear.com/discount/BIGSUMMERSALE,2025-07-03,2025-07-22,19,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,491904,All,N/A,UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=719601164105800,https://www.facebook.com/gotyu.underwear/,2026-04-03 05:34:47
H&M Indonesia,'679329753741573,'116357131050852,GP Jambi,News & media website,NOT_VERIFIED,N/A,N/A,12388,INACTIVE,FACEBOOK,IMAGE,N/A,"Ganjar Ajak IPNU-IPPNU Siapkan Pemimpin Masa Depan Saat Buka Konferwil Jateng

MAGELANG - Gubernur Jawa Tengah Ganjar Pranowo membuka Konferensi Wilayah (Konferwil) Jawa Tengah IPNU XVII dan IPPNU XVI di Pondok Pesantren API Syubbanul Wathon, Secang, Kabupaten Magelang, Jumat (16/12/2022). Acara itu",N/A,N/A,2022-12-23,2022-12-28,5,40K-45K,N/A,N/A,IDR,N/A,N/A,N/A,POLITICAL,,50001,https://www.facebook.com/ads/library/?id=679329753741573,https://www.facebook.com/100083555133201/,2026-04-03 05:33:39
H&M Indonesia,'670841907915748,'100382756075812,GP Kalimantan Timur,Fan page,NOT_VERIFIED,N/A,N/A,23849,INACTIVE,FACEBOOK,IMAGE,N/A,"Ganjar Ajak IPNU-IPPNU Siapkan Pemimpin Masa Depan Saat Buka Konferwil Jateng

MAGELANG - Gubernur Jawa Tengah Ganjar Pranowo membuka Konferensi Wilayah (Konferwil) Jawa Tengah IPNU XVII dan IPPNU XVI di Pondok Pesantren API Syubbanul Wathon, Secang, Kabupaten Magelang, Jumat (16/12/2022). Acara itu",N/A,N/A,2022-12-23,2022-12-28,5,40K-45K,N/A,N/A,IDR,N/A,N/A,N/A,POLITICAL,,50001,https://www.facebook.com/ads/library/?id=670841907915748,https://www.facebook.com/gp.kalimantantimur/,2026-04-03 05:33:39
Nike Indonesia,'992271718577704,'114105438017003,GP Nusa Tenggara Barat,Fan Page,NOT_VERIFIED,N/A,N/A,22736,INACTIVE,FACEBOOK,IMAGE,N/A,Nah Nike semeton NTB prestasi Ganjar Pranowo 🤟,N/A,N/A,2023-06-01,2023-06-05,4,25K - 30K,N/A,N/A,IDR,N/A,N/A,N/A,POLITICAL,,299,https://www.facebook.com/ads/library/?id=992271718577704,https://www.facebook.com/gp.ntb/,2026-04-03 05:28:23
Nike Indonesia,'2757431214600764,'116373051467193,GTM Jersey Sports,Design & fashion,NOT_VERIFIED,N/A,N/A,3195,ACTIVE,"FACEBOOK, INSTAGRAM",MULTI_IMAGES,N/A,"➡️Hadir Dengan Promo Harga Spesial⬅️
Segera CUSTOM JERSEY mu Sekarang juga‼️

Hubungi :
WhatsApp 1 : wa.me/6282240040079
WhatsApp 2 : wa.me/6282245678687

Link Shopee :
https://shopee.co.id/gtmsportswear

Link Tokopedia :
https://www.tokopedia.com/gtmsportswear

Link TIKTOK :
https://www.tiktok.com/",Send WhatsApp message,N/A,2026-03-15,2026-04-02,18,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,N/A,N/A,N/A,UNKNOWN,,299,https://www.facebook.com/ads/library/?id=2757431214600764,https://www.facebook.com/gtmjerseysports/,2026-04-03 05:28:23
flash sale,'1355293089026793,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2025-04-24,2026-04-02,343,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,412020,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1355293089026793,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'1817304645736533,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,INACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2025-02-18,2025-04-20,61,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,41073,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1817304645736533,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'1120074232698400,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2025-01-22,2026-04-02,435,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,292214,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1120074232698400,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'912161491074533,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2025-01-22,2026-04-02,435,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,487478,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=912161491074533,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'974124361300789,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2025-01-22,2026-04-02,435,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,360993,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=974124361300789,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'558738583648810,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2024-12-22,2026-04-02,466,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,473283,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=558738583648810,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'554211444111036,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2024-12-22,2026-04-02,466,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,375183,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=554211444111036,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
flash sale,'1708356299721537,'1100031730052643,Galaxy Attack: Alien Shooter,Interest,BLUE_VERIFIED,top.rated.games,6616,853416,ACTIVE,"FACEBOOK, INSTAGRAM, AUDIENCE_NETWORK, MESSENGER",IMAGE,Flash Sale - Only $4.99,"💥 Limited-time Offer - 50% - 60% OFF💥
Get the chance to have LEGENDARY items!!",Shop now,https://webshop.abigames.com.vn/,2024-12-22,2026-04-01,465,Not Disclosed,Not Disclosed,Not Disclosed,Not Disclosed,180771,Men,"{'min': 18, 'max': 65}",UNKNOWN,,50001,https://www.facebook.com/ads/library/?id=1708356299721537,https://www.facebook.com/GalaxyAttack/,2026-04-03 05:34:47
